v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
30,4,3,472.0,931.0,216972.3297119473,400138.9279162475,0.5069817400644469,0.5422424927308284,6,38,0,383.2805942492167,45395,7145,38250,0.014618673286443284,0.017568192325473908,28,25.28059424921669,358.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
31,4,3,472.0,931.0,216972.3297119473,400138.9279162475,0.5069817400644469,0.5422424927308284,6,39,1,391.0,45395,7145,38250,0.014618673286443284,0.017568192325473908,30,94.53917765339064,391.0,9,18,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8}","{(0, 3): [(0, 79), (79, 3)], (0, 6): [(0, 58), (58, 5), (5, 6)], (0, 7): [(0, 79), (79, 7)], (1, 3): [(1, 24), (24, 3)], (1, 6): []}","{(0, 0): {'cpu': 20}, (1, 1): {'cpu': 15}, (2, 2): {'cpu': 6}, (3, 3): {'cpu': 14}, (4, 4): {'cpu': 12}, (5, 5): {'cpu': 6}, (6, 6): {'cpu': 3}, (7, 7): {'cpu': 2}, (8, 8): {'cpu': 9}}","{((0, 3), (0, 79)): {'bw': 22}, ((0, 3), (79, 3)): {'bw': 22}, ((0, 6), (0, 58)): {'bw': 38}, ((0, 6), (58, 5)): {'bw': 38}, ((0, 6), (5, 6)): {'bw': 38}, ((0, 7), (0, 79)): {'bw': 8}, ((0, 7), (79, 7)): {'bw': 8}, ((1, 3), (1, 24)): {'bw': 25}, ((1, 3), (24, 3)): {'bw': 25}}",0.0,0.0,580.0,87.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2.6470502986612754,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -39}, 1: {'cpu': -51}, 2: {'cpu': -36}, 3: {'cpu': -29}, 4: {'cpu': -46}, 5: {'cpu': -40}, 6: {'cpu': -52}, 7: {'cpu': -63}, 8: {'cpu': -41}}, 'link_level': {(0, 3): {'bw': -22}, (0, 6): {'bw': -18}, (0, 7): {'bw': -24}, (1, 3): {'bw': -1}, (1, 6): {'bw': -40}}, 'path_level': {(0, 3): {'latency': -0.29857336466812967}, (0, 6): {'latency': -0.21572194001044487}, (0, 7): {'latency': -1.6393000057518705}, (1, 3): {'latency': -7.028358772276322}, (1, 6): {'latency': 2.6470502986612754}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (1, 3): {'bw': 0}, (1, 6): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 0}, (0, 6): {'latency': 0}, (0, 7): {'latency': 0}, (1, 3): {'latency': 0}, (1, 6): {'latency': 2.6470502986612754}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,5.0
31,4,3,472.0,931.0,216972.3297119473,400138.9279162475,0.5069817400644469,0.5422424927308284,6,40,0,399.6716286712982,45395,7145,38250,0.014618673286443284,0.017568192325473908,17,156.67162867129824,243.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
32,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,41,1,401.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,31,252.34995177396962,401.0,5,4,True,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4}","{(0, 1): [(0, 58), (58, 24), (24, 1)], (1, 2): [(1, 5), (5, 63), (63, 2)], (1, 3): [(1, 29), (29, 5), (5, 41), (41, 3)], (2, 4): [(2, 70), (70, 13), (13, 4)]}","{(0, 0): {'cpu': 5}, (1, 1): {'cpu': 1}, (2, 2): {'cpu': 4}, (3, 3): {'cpu': 4}, (4, 4): {'cpu': 18}}","{((0, 1), (0, 58)): {'bw': 18}, ((0, 1), (58, 24)): {'bw': 18}, ((0, 1), (24, 1)): {'bw': 18}, ((1, 2), (1, 5)): {'bw': 44}, ((1, 2), (5, 63)): {'bw': 44}, ((1, 2), (63, 2)): {'bw': 44}, ((1, 3), (1, 29)): {'bw': 32}, ((1, 3), (29, 5)): {'bw': 32}, ((1, 3), (5, 41)): {'bw': 32}, ((1, 3), (41, 3)): {'bw': 32}, ((2, 4), (2, 70)): {'bw': 26}, ((2, 4), (70, 13)): {'bw': 26}, ((2, 4), (13, 4)): {'bw': 26}}",424.0,152.0,152.0,32.0,120.0,32.0,120.0,32.0,392.0,272.0,0.3584905660377358,106996.37955216313,38357.19266964338,90.46507705104571,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -54}, 1: {'cpu': -65}, 2: {'cpu': -38}, 3: {'cpu': -39}, 4: {'cpu': -40}}, 'link_level': {(0, 1): {'bw': -8}, (1, 2): {'bw': -10}, (1, 3): {'bw': -4}, (2, 4): {'bw': -61}}, 'path_level': {(0, 1): {'latency': -0.17714757848779072}, (1, 2): {'latency': -5.4850980450849445}, (1, 3): {'latency': -3.2504241964676215}, (2, 4): {'latency': -0.08001869807491069}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (1, 2): {'latency': 0}, (1, 3): {'latency': 0}, (2, 4): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,5.0,4.0
32,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,42,0,409.5694316606881,44971,7113,37858,0.01903185767480342,0.02763651307340631,23,106.56943166068811,303.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
33,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,43,1,412.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,32,56.788927827037256,412.0,8,13,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7}","{(0, 3): [(0, 79), (79, 3)], (0, 4): [(0, 4)], (0, 5): [(0, 58), (58, 5)], (0, 6): [(0, 58), (58, 5), (5, 6)], (1, 2): []}","{(0, 0): {'cpu': 14}, (1, 1): {'cpu': 18}, (2, 2): {'cpu': 4}, (3, 3): {'cpu': 1}, (4, 4): {'cpu': 9}, (5, 5): {'cpu': 15}, (6, 6): {'cpu': 17}, (7, 7): {'cpu': 16}}","{((0, 3), (0, 79)): {'bw': 20}, ((0, 3), (79, 3)): {'bw': 20}, ((0, 4), (0, 4)): {'bw': 5}, ((0, 5), (0, 58)): {'bw': 45}, ((0, 5), (58, 5)): {'bw': 45}, ((0, 6), (0, 58)): {'bw': 26}, ((0, 6), (58, 5)): {'bw': 26}, ((0, 6), (5, 6)): {'bw': 26}}",0.0,0.0,397.0,94.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2.8682366514279654,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -40}, 1: {'cpu': -47}, 2: {'cpu': -34}, 3: {'cpu': -38}, 4: {'cpu': -31}, 5: {'cpu': -31}, 6: {'cpu': -38}, 7: {'cpu': -49}}, 'link_level': {(0, 3): {'bw': -24}, (0, 4): {'bw': -48}, (0, 5): {'bw': -29}, (0, 6): {'bw': -3}, (1, 2): {'bw': -28}}, 'path_level': {(0, 3): {'latency': -4.796059600637703}, (0, 4): {'latency': -0.8951316288108915}, (0, 5): {'latency': -6.315754082808544}, (0, 6): {'latency': -0.4778786602263896}, (1, 2): {'latency': 2.8682366514279654}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (1, 2): {'latency': 2.8682366514279654}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,8.0,5.0
34,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,44,1,420.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,33,356.48138769731304,420.0,7,12,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6}","{(0, 1): []}","{(0, 0): {'cpu': 9}, (1, 1): {'cpu': 13}, (2, 2): {'cpu': 9}, (3, 3): {'cpu': 4}, (4, 4): {'cpu': 15}, (5, 5): {'cpu': 4}, (6, 6): {'cpu': 19}}",{},0.0,0.0,389.0,73.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,25.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -45}, 1: {'cpu': -52}, 2: {'cpu': -29}, 3: {'cpu': -35}, 4: {'cpu': -25}, 5: {'cpu': -42}, 6: {'cpu': -36}}, 'link_level': {(0, 1): {'bw': 21}}, 'path_level': {(0, 1): {'latency': 10.743195974269593}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 25}}, 'path_level': {(0, 1): {'latency': 10.743195974269593}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,1.0
35,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,45,1,428.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,34,53.86790752357342,428.0,3,2,False,"{0: 0, 1: 1, 2: 2}","{(0, 1): []}","{(0, 0): {'cpu': 4}, (1, 1): {'cpu': 11}, (2, 2): {'cpu': 10}}",{},0.0,0.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,9.431324684058566,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -50}, 1: {'cpu': -54}, 2: {'cpu': -28}}, 'link_level': {(0, 1): {'bw': -23}}, 'path_level': {(0, 1): {'latency': 9.431324684058566}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 9.431324684058566}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,3.0,1.0
36,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,46,1,442.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,35,170.3430340699151,442.0,5,6,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4}","{(0, 3): [(0, 79), (79, 3)], (0, 4): [(0, 4)], (1, 2): []}","{(0, 0): {'cpu': 14}, (1, 1): {'cpu': 7}, (2, 2): {'cpu': 12}, (3, 3): {'cpu': 20}, (4, 4): {'cpu': 6}}","{((0, 3), (0, 79)): {'bw': 29}, ((0, 3), (79, 3)): {'bw': 29}, ((0, 4), (0, 4)): {'bw': 23}}",0.0,0.0,224.0,59.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1.2117162335477039,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -40}, 1: {'cpu': -58}, 2: {'cpu': -26}, 3: {'cpu': -19}, 4: {'cpu': -34}}, 'link_level': {(0, 3): {'bw': -15}, (0, 4): {'bw': -30}, (1, 2): {'bw': -13}}, 'path_level': {(0, 3): {'latency': -3.908944727620561}, (0, 4): {'latency': -8.757192176258615}, (1, 2): {'latency': 1.2117162335477039}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (1, 2): {'latency': 1.2117162335477039}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,5.0,3.0
37,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,47,1,458.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,36,131.8255479789146,458.0,6,8,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}","{(0, 3): [(0, 79), (79, 3)], (0, 4): [(0, 4)], (0, 5): []}","{(0, 0): {'cpu': 1}, (1, 1): {'cpu': 8}, (2, 2): {'cpu': 14}, (3, 3): {'cpu': 4}, (4, 4): {'cpu': 14}, (5, 5): {'cpu': 9}}","{((0, 3), (0, 79)): {'bw': 42}, ((0, 3), (79, 3)): {'bw': 42}, ((0, 4), (0, 4)): {'bw': 43}}",0.0,0.0,307.0,50.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,9.603896649835127,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -53}, 1: {'cpu': -57}, 2: {'cpu': -24}, 3: {'cpu': -35}, 4: {'cpu': -26}, 5: {'cpu': -37}}, 'link_level': {(0, 3): {'bw': -2}, (0, 4): {'bw': -10}, (0, 5): {'bw': 5}}, 'path_level': {(0, 3): {'latency': -3.5645115145751234}, (0, 4): {'latency': -1.438519705761185}, (0, 5): {'latency': 9.603896649835127}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 5}}, 'path_level': {(0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 9.603896649835127}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,6.0,3.0
37,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,48,0,462.91802743952815,44971,7113,37858,0.01903185767480342,0.02763651307340631,25,130.91802743952812,332.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
37,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,49,0,463.95585498041265,44971,7113,37858,0.01903185767480342,0.02763651307340631,27,116.95585498041265,347.0,10,20,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
37,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,50,0,468.78892782703724,44971,7113,37858,0.01903185767480342,0.02763651307340631,32,56.788927827037256,412.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
38,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,51,1,471.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,37,1715.8478101791104,471.0,10,18,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9}","{(0, 1): [(0, 4), (4, 52), (52, 1)], (0, 9): []}","{(0, 0): {'cpu': 11}, (1, 1): {'cpu': 9}, (2, 2): {'cpu': 6}, (3, 3): {'cpu': 8}, (4, 4): {'cpu': 9}, (5, 5): {'cpu': 9}, (6, 6): {'cpu': 5}, (7, 7): {'cpu': 4}, (8, 8): {'cpu': 4}, (9, 9): {'cpu': 17}}","{((0, 1), (0, 4)): {'bw': 31}, ((0, 1), (4, 52)): {'bw': 31}, ((0, 1), (52, 1)): {'bw': 31}}",0.0,0.0,445.0,82.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,26.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -43}, 1: {'cpu': -56}, 2: {'cpu': -32}, 3: {'cpu': -31}, 4: {'cpu': -31}, 5: {'cpu': -37}, 6: {'cpu': -50}, 7: {'cpu': -61}, 8: {'cpu': -46}, 9: {'cpu': -49}}, 'link_level': {(0, 1): {'bw': -22}, (0, 9): {'bw': 26}}, 'path_level': {(0, 1): {'latency': -2.2098948861766363}, (0, 9): {'latency': 5.144128096465696}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 9): {'bw': 26}}, 'path_level': {(0, 1): {'latency': 0}, (0, 9): {'latency': 5.144128096465696}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,2.0
39,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,52,1,480.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,38,163.0859208972035,480.0,3,2,False,"{0: 0, 1: 1, 2: 2}","{(0, 2): [(0, 82), (82, 2)], (1, 2): []}","{(0, 0): {'cpu': 12}, (1, 1): {'cpu': 11}, (2, 2): {'cpu': 4}}","{((0, 2), (0, 82)): {'bw': 37}, ((0, 2), (82, 2)): {'bw': 37}}",0.0,0.0,74.0,27.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4.450100248021991,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -42}, 1: {'cpu': -54}, 2: {'cpu': -34}}, 'link_level': {(0, 2): {'bw': -22}, (1, 2): {'bw': -43}}, 'path_level': {(0, 2): {'latency': -3.521911294535018}, (1, 2): {'latency': 4.450100248021991}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 0}, (1, 2): {'latency': 4.450100248021991}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,3.0,2.0
39,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,53,0,481.8679075235734,44971,7113,37858,0.01903185767480342,0.02763651307340631,34,53.86790752357342,428.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
39,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,54,0,485.53917765339065,44971,7113,37858,0.01903185767480342,0.02763651307340631,30,94.53917765339064,391.0,9,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
40,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,55,1,496.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,39,133.04022056062976,496.0,6,7,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4, 5: 5}","{(0, 4): []}","{(0, 0): {'cpu': 16}, (1, 1): {'cpu': 1}, (2, 2): {'cpu': 2}, (3, 3): {'cpu': 8}, (4, 4): {'cpu': 13}, (5, 5): {'cpu': 3}}",{},0.0,0.0,219.0,43.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,6.965390148944552,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -38}, 1: {'cpu': -64}, 2: {'cpu': -36}, 3: {'cpu': -31}, 4: {'cpu': -27}, 5: {'cpu': -43}}, 'link_level': {(0, 4): {'bw': -22}}, 'path_level': {(0, 4): {'latency': 6.965390148944552}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 4): {'bw': 0}}, 'path_level': {(0, 4): {'latency': 6.965390148944552}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,6.0,1.0
41,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,56,1,505.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,40,48.011259651728395,505.0,2,1,False,"{0: 0, 1: 1}","{(0, 1): []}","{(0, 0): {'cpu': 7}, (1, 1): {'cpu': 7}}",{},0.0,0.0,32.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,10.89321397942199,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -47}, 1: {'cpu': -58}}, 'link_level': {(0, 1): {'bw': -10}}, 'path_level': {(0, 1): {'latency': 10.89321397942199}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 10.89321397942199}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,2.0,1.0
42,5,4,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,57,1,515.0,44971,7113,37858,0.01903185767480342,0.02763651307340631,41,422.0625532677508,515.0,5,4,False,"{0: 0, 1: 1, 2: 2, 3: 3, 4: 4}","{(0, 2): []}","{(0, 0): {'cpu': 18}, (1, 1): {'cpu': 20}, (2, 2): {'cpu': 6}, (3, 3): {'cpu': 16}, (4, 4): {'cpu': 6}}",{},0.0,0.0,157.0,66.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4.796734851100321,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -36}, 1: {'cpu': -45}, 2: {'cpu': -32}, 3: {'cpu': -23}, 4: {'cpu': -34}}, 'link_level': {(0, 2): {'bw': 1}}, 'path_level': {(0, 2): {'latency': 4.796734851100321}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 1}}, 'path_level': {(0, 2): {'latency': 4.796734851100321}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,5.0,1.0
42,5,3,624.0,1355.0,255329.52238159068,507135.30746841064,0.46051660516605164,0.5034741589107264,6,58,0,519.0440375066264,45532,7173,38359,0.010757136946628054,0.014768582729747792,14,318.0440375066264,201.0,6,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
