v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,rdma_mode,fallback_count,rdma_link_count
82,56,24,9303.0,15414.0,4976971.720279137,8281484.939082404,0.603542234332425,0.6009757618215978,46,126,0,1029.7753751417195,36114.0,6746,29368.0,0.1307821157067388,0.15785851518366645,9,913.7753751417193,116.0,8,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
83,56,24,9303.0,15414.0,4976971.720279137,8281484.939082404,0.603542234332425,0.6009757618215978,46,127,1,1036.0,36114.0,6746,29368.0,0.1307821157067388,0.15785851518366645,82,600.0069893807491,1036.0,9,22,False,"{2: np.int64(22), 7: np.int64(33), 8: np.int64(86), 0: np.int64(15), 5: np.int64(35), 6: np.int64(77), 1: np.int64(96)}",{},"{(2, np.int64(22)): {'cpu': 17}, (7, np.int64(33)): {'cpu': 16}, (8, np.int64(86)): {'cpu': 18}, (0, np.int64(15)): {'cpu': 11}, (5, np.int64(35)): {'cpu': 7}, (6, np.int64(77)): {'cpu': 6}, (1, np.int64(96)): {'cpu': 4}}",{},0.0,0.0,649.0,83.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -50}, 7: {'cpu': -58}, 8: {'cpu': -22}, 0: {'cpu': -47}, 5: {'cpu': -82}, 6: {'cpu': -81}, 1: {'cpu': -76}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,7.0,0.0,,,
83,56,23,9303.0,15414.0,4976971.720279137,8281484.939082404,0.603542234332425,0.6009757618215978,46,128,0,1036.4114457682638,36179.0,6773,29406.0,0.12730318257956452,0.15676884695896542,22,768.4114457682638,268.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
84,56,23,9303.0,15414.0,4976971.720279137,8281484.939082404,0.603542234332425,0.6009757618215978,46,129,1,1046.0,36179.0,6773,29406.0,0.12730318257956452,0.15676884695896542,83,329.3700187399394,1046.0,10,18,False,"{9: np.int64(82), 6: np.int64(38), 3: np.int64(22), 8: np.int64(33), 7: np.int64(86), 2: np.int64(15), 1: np.int64(35), 5: np.int64(21), 4: np.int64(4), 0: np.int64(54)}","{(1, 8): [(np.int64(35), 38), (38, 88), (88, np.int64(33))], (5, 9): [(np.int64(21), 10), (10, np.int64(82))], (7, 9): [(np.int64(86), 7), (7, 38), (38, np.int64(82))], (8, 9): [(np.int64(33), 47), (47, np.int64(82))]}","{(9, np.int64(82)): {'cpu': 15}, (6, np.int64(38)): {'cpu': 20}, (3, np.int64(22)): {'cpu': 19}, (8, np.int64(33)): {'cpu': 8}, (7, np.int64(86)): {'cpu': 9}, (2, np.int64(15)): {'cpu': 13}, (1, np.int64(35)): {'cpu': 3}, (5, np.int64(21)): {'cpu': 7}, (4, np.int64(4)): {'cpu': 4}, (0, np.int64(54)): {'cpu': 8}}","{((1, 8), (np.int64(35), 38)): {'bw': 49.0}, ((1, 8), (38, 88)): {'bw': 49.0}, ((1, 8), (88, np.int64(33))): {'bw': 49.0}, ((5, 9), (np.int64(21), 10)): {'bw': 43.0}, ((5, 9), (10, np.int64(82))): {'bw': 43.0}, ((7, 9), (np.int64(86), 7)): {'bw': 45.0}, ((7, 9), (7, 38)): {'bw': 45.0}, ((7, 9), (38, np.int64(82))): {'bw': 45.0}, ((8, 9), (np.int64(33), 47)): {'bw': 44.0}, ((8, 9), (47, np.int64(82))): {'bw': 44.0}}",0.0,0.0,548.0,106.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {9: {'cpu': -54}, 6: {'cpu': -59}, 3: {'cpu': -48}, 8: {'cpu': -66}, 7: {'cpu': -31}, 2: {'cpu': -45}, 1: {'cpu': -86}, 5: {'cpu': -46}, 4: {'cpu': -32}, 0: {'cpu': -74}}, 'link_level': {}, 'path_level': {}}","{'node_level': {9: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,4.0,"OrderedDict([((1, 8), 0), ((5, 9), 0), ((7, 9), 0), ((8, 9), 0)])",0.0,0.0
85,56,23,9303.0,15414.0,4976971.720279137,8281484.939082404,0.603542234332425,0.6009757618215978,46,130,1,1055.0,36179.0,6773,29406.0,0.12730318257956452,0.15676884695896542,84,169.1718285952152,1055.0,9,17,False,"{2: np.int64(82), 6: np.int64(38), 7: np.int64(22), 5: np.int64(33), 8: np.int64(26), 4: np.int64(86), 1: np.int64(15), 0: np.int64(35)}",{},"{(2, np.int64(82)): {'cpu': 18}, (6, np.int64(38)): {'cpu': 16}, (7, np.int64(22)): {'cpu': 12}, (5, np.int64(33)): {'cpu': 18}, (8, np.int64(26)): {'cpu': 8}, (4, np.int64(86)): {'cpu': 5}, (1, np.int64(15)): {'cpu': 6}, (0, np.int64(35)): {'cpu': 4}}",{},0.0,0.0,536.0,88.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -51}, 6: {'cpu': -63}, 7: {'cpu': -55}, 5: {'cpu': -56}, 8: {'cpu': -68}, 4: {'cpu': -35}, 1: {'cpu': -52}, 0: {'cpu': -85}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 5: {'cpu': 0}, 8: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,8.0,0.0,,,
85,56,22,9303.0,15414.0,4976971.720279137,8281484.939082404,0.603542234332425,0.6009757618215978,46,131,0,1055.0920752815978,36210.0,6788,29422.0,0.12537044195335656,0.1563100392854071,52,389.0920752815979,666.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
86,57,23,9664.0,16025.0,5300768.692218745,8829518.041174095,0.6030577223088923,0.6003463232647612,47,132,1,1068.0,35599.0,6709,28890.0,0.13554954258471852,0.17156539443122187,85,896.9445206083341,1068.0,6,10,True,"{0: np.int64(82), 1: np.int64(21), 5: np.int64(38), 3: np.int64(22), 2: np.int64(86), 4: np.int64(33)}","{(1, 2): [(np.int64(21), 5), (5, np.int64(86))], (0, 1): [(np.int64(82), 10), (10, np.int64(21))], (2, 5): [(np.int64(86), 7), (7, np.int64(38))], (0, 5): [(np.int64(82), 38)], (3, 5): [(np.int64(22), 4), (4, np.int64(38))], (0, 2): [(np.int64(82), 63), (63, 22), (22, np.int64(86))], (1, 3): [(np.int64(21), 2), (2, np.int64(22))], (2, 3): [(np.int64(86), 22)], (2, 4): [(np.int64(86), 88), (88, np.int64(33))], (0, 3): [(np.int64(82), 63), (63, np.int64(22))]}","{(0, np.int64(82)): {'cpu': 20}, (1, np.int64(21)): {'cpu': 15}, (5, np.int64(38)): {'cpu': 10}, (3, np.int64(22)): {'cpu': 12}, (2, np.int64(86)): {'cpu': 6}, (4, np.int64(33)): {'cpu': 16}}","{((1, 2), (np.int64(21), 5)): {'bw': 47.0}, ((1, 2), (5, np.int64(86))): {'bw': 47.0}, ((0, 1), (np.int64(82), 10)): {'bw': 41.0}, ((0, 1), (10, np.int64(21))): {'bw': 41.0}, ((2, 5), (np.int64(86), 7)): {'bw': 44.0}, ((2, 5), (7, np.int64(38))): {'bw': 44.0}, ((0, 5), (np.int64(82), 38)): {'bw': 38.0}, ((3, 5), (np.int64(22), 4)): {'bw': 33.0}, ((3, 5), (4, np.int64(38))): {'bw': 33.0}, ((0, 2), (np.int64(82), 63)): {'bw': 22.0}, ((0, 2), (63, 22)): {'bw': 22.0}, ((0, 2), (22, np.int64(86))): {'bw': 22.0}, ((1, 3), (np.int64(21), 2)): {'bw': 17.0}, ((1, 3), (2, np.int64(22))): {'bw': 17.0}, ((2, 3), (np.int64(86), 22)): {'bw': 16.0}, ((2, 4), (np.int64(86), 88)): {'bw': 16.0}, ((2, 4), (88, np.int64(33))): {'bw': 16.0}, ((0, 3), (np.int64(82), 63)): {'bw': 8.0}, ((0, 3), (63, np.int64(22))): {'bw': 8.0}}",611.0,361.0,361.0,79.0,282.0,79.0,282.0,79.0,532.0,250.0,0.5908346972176759,548033.1020916922,323796.97193960863,529.9459442546785,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -49}, 1: {'cpu': -43}, 5: {'cpu': -69}, 3: {'cpu': -55}, 2: {'cpu': -34}, 4: {'cpu': -58}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,6.0,10.0,"OrderedDict([((1, 2), 0), ((0, 1), 0), ((2, 5), 0), ((0, 5), 0), ((3, 5), 0), ((0, 2), 0), ((1, 3), 0), ((2, 3), 0), ((2, 4), 0), ((0, 3), 0)])",2.0,0.0
86,57,23,9664.0,16025.0,5300768.692218745,8829518.041174095,0.6030577223088923,0.6003463232647612,47,133,0,1068.5175982188248,35599.0,6709,28890.0,0.13554954258471852,0.17156539443122187,42,526.5175982188248,542.0,9,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
86,57,22,9664.0,16025.0,5300768.692218745,8829518.041174095,0.6030577223088923,0.6003463232647612,47,134,0,1072.4467908145914,35892.0,6757,29135.0,0.129364772580853,0.1645399019298598,67,222.44679081459145,850.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
86,57,22,9664.0,16025.0,5300768.692218745,8829518.041174095,0.6030577223088923,0.6003463232647612,47,135,0,1078.9067672351507,35892.0,6757,29135.0,0.129364772580853,0.1645399019298598,12,922.9067672351506,156.0,9,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
86,57,21,9664.0,16025.0,5300768.692218745,8829518.041174095,0.6030577223088923,0.6003463232647612,47,136,0,1079.30700279789,36734.0,6849,29885.0,0.11751063007344409,0.1430332922318126,70,188.3070027978899,891.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
87,58,22,9726.0,16112.0,5364539.672889357,8919003.126953825,0.6036494538232373,0.6014730117850681,47,137,1,1083.0,36647.0,6812,29835.0,0.1222780569514238,0.14446706621168237,86,1028.5642043647108,1083.0,2,1,True,"{1: np.int64(31), 0: np.int64(68)}","{(0, 1): [(np.int64(68), 12), (12, np.int64(31))]}","{(1, np.int64(31)): {'cpu': 20}, (0, np.int64(68)): {'cpu': 17}}","{((0, 1), (np.int64(68), 12)): {'bw': 25.0}, ((0, 1), (12, np.int64(31))): {'bw': 25.0}}",87.0,62.0,62.0,37.0,25.0,37.0,25.0,37.0,50.0,25.0,0.7126436781609196,89485.08577972984,63770.98067061207,732.9997778231273,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -39}, 0: {'cpu': -51}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",1.0,0.0
87,58,22,9726.0,16112.0,5364539.672889357,8919003.126953825,0.6036494538232373,0.6014730117850681,47,138,0,1094.6687024087387,36647.0,6812,29835.0,0.1222780569514238,0.14446706621168237,78,114.66870240873862,980.0,9,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
88,59,23,9736.0,16136.0,5365022.952068227,8920162.996983113,0.6033713435795737,0.6014489818047867,47,139,1,1095.0,36623.0,6809,29814.0,0.12266460507666532,0.14506925128322767,87,48.32791788699492,1095.0,2,1,True,"{0: np.int64(5), 1: np.int64(97)}","{(0, 1): [(np.int64(5), 55), (55, 50), (50, np.int64(97))]}","{(0, np.int64(5)): {'cpu': 2}, (1, np.int64(97)): {'cpu': 1}}","{((0, 1), (np.int64(5), 55)): {'bw': 7.0}, ((0, 1), (55, 50)): {'bw': 7.0}, ((0, 1), (50, np.int64(97))): {'bw': 7.0}}",24.0,10.0,10.0,3.0,7.0,3.0,7.0,3.0,21.0,14.0,0.4166666666666667,1159.870029287878,483.2791788699492,20.13663245291455,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -60}, 1: {'cpu': -80}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",0.0,0.0
88,59,22,9736.0,16136.0,5365022.952068227,8920162.996983113,0.6033713435795737,0.6014489818047867,47,140,0,1106.0970844122403,36681.0,6842,29839.0,0.11841257569900787,0.1443523642932928,45,528.0970844122402,578.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
89,60,23,10002.0,16548.0,5397379.432861892,8970279.04994172,0.6044234952864395,0.6016958227065364,47,141,1,1112.0,36269.0,6790,29479.0,0.12511274320319543,0.15467553694835545,88,121.64090523933967,1112.0,6,9,True,"{0: np.int64(5), 1: np.int64(97), 2: np.int64(7), 4: np.int64(15), 3: np.int64(85), 5: np.int64(52)}","{(1, 2): [(np.int64(97), 7)], (0, 1): [(np.int64(5), 49), (49, np.int64(97))], (2, 5): [(np.int64(7), 31), (31, np.int64(52))], (0, 2): [(np.int64(5), 31), (31, np.int64(7))], (4, 5): [(np.int64(15), 13), (13, np.int64(52))], (3, 4): [(np.int64(85), 15)], (0, 5): [(np.int64(5), 20), (20, np.int64(52))], (1, 5): [(np.int64(97), 13), (13, np.int64(52))], (0, 3): [(np.int64(5), 21), (21, np.int64(85))]}","{(0, np.int64(5)): {'cpu': 16}, (1, np.int64(97)): {'cpu': 9}, (2, np.int64(7)): {'cpu': 8}, (4, np.int64(15)): {'cpu': 11}, (3, np.int64(85)): {'cpu': 7}, (5, np.int64(52)): {'cpu': 1}}","{((1, 2), (np.int64(97), 7)): {'bw': 49.0}, ((0, 1), (np.int64(5), 49)): {'bw': 43.0}, ((0, 1), (49, np.int64(97))): {'bw': 43.0}, ((2, 5), (np.int64(7), 31)): {'bw': 32.0}, ((2, 5), (31, np.int64(52))): {'bw': 32.0}, ((0, 2), (np.int64(5), 31)): {'bw': 27.0}, ((0, 2), (31, np.int64(7))): {'bw': 27.0}, ((4, 5), (np.int64(15), 13)): {'bw': 20.0}, ((4, 5), (13, np.int64(52))): {'bw': 20.0}, ((3, 4), (np.int64(85), 15)): {'bw': 19.0}, ((0, 5), (np.int64(5), 20)): {'bw': 14.0}, ((0, 5), (20, np.int64(52))): {'bw': 14.0}, ((1, 5), (np.int64(97), 13)): {'bw': 5.0}, ((1, 5), (13, np.int64(52))): {'bw': 5.0}, ((0, 3), (np.int64(5), 21)): {'bw': 5.0}, ((0, 3), (21, np.int64(85))): {'bw': 5.0}}",412.0,266.0,266.0,52.0,214.0,52.0,214.0,52.0,360.0,146.0,0.6456310679611651,50116.05295860794,32356.480793664352,78.53514755743775,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -44}, 1: {'cpu': -71}, 2: {'cpu': -52}, 4: {'cpu': -56}, 3: {'cpu': -61}, 5: {'cpu': -67}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,6.0,9.0,"OrderedDict([((1, 2), 0), ((0, 1), 0), ((2, 5), 0), ((0, 2), 0), ((4, 5), 0), ((3, 4), 0), ((0, 5), 0), ((1, 5), 0), ((0, 3), 0)])",0.0,0.0
90,60,23,10002.0,16548.0,5397379.432861892,8970279.04994172,0.6044234952864395,0.6016958227065364,47,142,1,1131.0,36269.0,6790,29479.0,0.12511274320319543,0.15467553694835545,89,891.1851145849794,1131.0,5,6,False,{4: np.int64(69)},{},"{(4, np.int64(69)): {'cpu': 19}}",{},0.0,0.0,226.0,47.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -29}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,1.0,0.0,,,
90,60,22,10002.0,16548.0,5397379.432861892,8970279.04994172,0.6044234952864395,0.6016958227065364,47,143,0,1132.593774450902,36323.0,6806,29517.0,0.12305115320190696,0.15358586872365443,79,137.5937744509019,995.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
90,60,22,10002.0,16548.0,5397379.432861892,8970279.04994172,0.6044234952864395,0.6016958227065364,47,144,0,1138.684839165071,36323.0,6806,29517.0,0.12305115320190696,0.15358586872365443,29,774.684839165071,364.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
91,61,23,10036.0,16582.0,5429439.326261693,9002338.943341522,0.6052345917259679,0.6031142973435272,47,145,1,1141.0,36289.0,6800,29489.0,0.12382424945239012,0.1543887821523815,90,942.9380411706272,1141.0,2,1,True,"{1: np.int64(9), 0: np.int64(54)}","{(0, 1): [(np.int64(54), 9)]}","{(1, np.int64(9)): {'cpu': 4}, (0, np.int64(54)): {'cpu': 2}}","{((0, 1), (np.int64(54), 9)): {'bw': 28.0}}",34.0,34.0,34.0,6.0,28.0,6.0,28.0,6.0,28.0,0.0,1.0,32059.893399801327,32059.893399801327,942.9380411706272,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -70}, 0: {'cpu': -81}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",0.0,0.0
91,61,22,10036.0,16582.0,5429439.326261693,9002338.943341522,0.6052345917259679,0.6031142973435272,47,146,0,1143.327917886995,36313.0,6803,29510.0,0.1234377013271486,0.1537865970808362,87,48.32791788699492,1095.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
92,61,22,10036.0,16582.0,5429439.326261693,9002338.943341522,0.6052345917259679,0.6031142973435272,47,147,1,1155.0,36313.0,6803,29510.0,0.1234377013271486,0.1537865970808362,91,188.91499891815582,1155.0,10,19,False,"{4: np.int64(69), 8: np.int64(9), 2: np.int64(35), 1: np.int64(50), 7: np.int64(60), 0: np.int64(54), 6: np.int64(97), 5: np.int64(38), 9: np.int64(4), 3: np.int64(85)}","{(4, 8): [(np.int64(69), 72), (72, np.int64(9))], (2, 8): [(np.int64(35), 38), (38, 64), (64, np.int64(9))], (0, 2): [(np.int64(54), 35)], (2, 7): [(np.int64(35), 66), (66, np.int64(60))], (1, 5): [(np.int64(50), 45), (45, 7), (7, np.int64(38))], (0, 4): [(np.int64(54), 69)], (3, 4): [(np.int64(85), 50), (50, 23), (23, np.int64(69))], (4, 6): [(np.int64(69), 97)], (3, 6): [(np.int64(85), 13), (13, np.int64(97))]}","{(4, np.int64(69)): {'cpu': 17}, (8, np.int64(9)): {'cpu': 20}, (2, np.int64(35)): {'cpu': 9}, (1, np.int64(50)): {'cpu': 13}, (7, np.int64(60)): {'cpu': 13}, (0, np.int64(54)): {'cpu': 6}, (6, np.int64(97)): {'cpu': 6}, (5, np.int64(38)): {'cpu': 9}, (9, np.int64(4)): {'cpu': 10}, (3, np.int64(85)): {'cpu': 4}}","{((4, 8), (np.int64(69), 72)): {'bw': 50.0}, ((4, 8), (72, np.int64(9))): {'bw': 50.0}, ((2, 8), (np.int64(35), 38)): {'bw': 49.0}, ((2, 8), (38, 64)): {'bw': 49.0}, ((2, 8), (64, np.int64(9))): {'bw': 49.0}, ((0, 2), (np.int64(54), 35)): {'bw': 46.0}, ((2, 7), (np.int64(35), 66)): {'bw': 44.0}, ((2, 7), (66, np.int64(60))): {'bw': 44.0}, ((1, 5), (np.int64(50), 45)): {'bw': 42.0}, ((1, 5), (45, 7)): {'bw': 42.0}, ((1, 5), (7, np.int64(38))): {'bw': 42.0}, ((0, 4), (np.int64(54), 69)): {'bw': 37.0}, ((3, 4), (np.int64(85), 50)): {'bw': 30.0}, ((3, 4), (50, 23)): {'bw': 30.0}, ((3, 4), (23, np.int64(69))): {'bw': 30.0}, ((4, 6), (np.int64(69), 97)): {'bw': 29.0}, ((3, 6), (np.int64(85), 13)): {'bw': 27.0}, ((3, 6), (13, np.int64(97))): {'bw': 27.0}}",0.0,0.0,614.0,107.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -31}, 8: {'cpu': -50}, 2: {'cpu': -84}, 1: {'cpu': -24}, 7: {'cpu': -44}, 0: {'cpu': -75}, 6: {'cpu': -66}, 5: {'cpu': -75}, 9: {'cpu': -26}, 3: {'cpu': -57}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 0}, 8: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 0: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}, 9: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,9.0,"OrderedDict([((4, 8), 0), ((2, 8), 0), ((0, 2), 0), ((2, 7), 0), ((1, 5), 0), ((0, 4), 0), ((3, 4), 0), ((4, 6), 0), ((3, 6), 0)])",0.0,0.0
